Credential Type,License #,Status,Effective Date,Producer Name,Producer Credential,Brand Name,Recorded Date,Tetrahydrocannabinol (THC),Tetrahydrocannabinol acid (THCA),Cannabidiols (CBD),Carboxylic acids (CBDA),Other Active Ingredient (>1%),
MMBR,MMBR.0019724,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Punch Pure T425C2 21826,11/6/2023 7:41:40 AM,85.03,0,0,0,Yes,
MMBR,MMBR.0019725,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Lights Pure T448C2 21216,11/6/2023 7:41:40 AM,89.56,0,0,0,Yes,
MMBR,MMBR.0019726,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Northern Lights Pure T898C3 21829,11/6/2023 7:41:40 AM,89.79,0,0,0,Yes,
MMBR,MMBR.0019727,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Lights Pure T442C1 21220,11/6/2023 7:41:40 AM,88.47,0,0,0,Yes,
MMBR,MMBR.0019728,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Lights Pure T448C2 21218,11/6/2023 7:41:40 AM,89.56,0,0,0,Yes,
MMBR,MMBR.0019729,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Lights Pure T442C1 21222,11/6/2023 7:41:40 AM,88.47,0,0,0,Yes,
MMBR,MMBR.0019730,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Punch Pure T850C3 21825,11/6/2023 7:41:40 AM,85.03,0,0,0,Yes,
MMBR,MMBR.0019731,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Punch Pure T433C2 21208,11/6/2023 7:41:40 AM,86.55,0,0,0,Yes,
MMBR,MMBR.0019732,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Lights Pure T896C3 21219,11/6/2023 7:41:40 AM,89.56,0,0,0,Yes,
MMBR,MMBR.0019733,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Lights Pure T885C3 21221,11/6/2023 7:41:40 AM,88.47,0,0,0,Yes,
MMBR,MMBR.0019734,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Lights Pure T885C3 21223,11/6/2023 7:41:40 AM,88.47,0,0,0,Yes,
MMBR,MMBR.0019735,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Northern Lights Pure T449C1 21830,11/6/2023 7:41:40 AM,89.79,0,0,0,Yes,
MMBR,MMBR.0019736,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Lights Pure T896C3 21217,11/6/2023 7:41:40 AM,89.56,0,0,0,Yes,
MMBR,MMBR.0019737,ACTIVE,11/06/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Sativarin GL 21642,11/6/2023 7:41:40 AM,1.22,25.90,0,0.05,No,
MMBR,MMBR.0019738,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Punch Pure T425C2 21224,11/6/2023 7:41:40 AM,85.03,0,0,0,Yes,
MMBR,MMBR.0019739,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Punch Pure T850C3 21827,11/6/2023 7:41:40 AM,85.03,0,0,0,Yes,
MMBR,MMBR.0019740,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Purple Punch Pure T433C2 21210,11/6/2023 7:41:40 AM,86.55,0,0,0,Yes,
MMBR,MMBR.0019741,ACTIVE,11/06/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Northern Lights Pure T449C1 21828,11/6/2023 7:41:40 AM,89.79,0,0,0,Yes,
MMBR,MMBR.0019742,ACTIVE,11/06/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Select Grind Pre Rolls (CS) Indicol C 21644,11/6/2023 7:41:40 AM,0.31,25.59,0,0.03,No,
MMBR,MMBR.0019743,ACTIVE,11/06/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Distillate Pen 300mg Hybridol AD 21645,11/6/2023 7:41:40 AM,89.47,0,0.51,0,No,
MMBR,MMBR.0019744,ACTIVE,11/06/2023,MCEJV LLC,ACME.0008473,Mac Stomper Flower T27% H 21240,11/6/2023 7:41:40 AM,0.27,30.48,0,0.13,Yes,
MMBR,MMBR.0019745,ACTIVE,11/06/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm Vape 0.5g Indicol BSC 21647,11/6/2023 7:41:40 AM,78.27,0,<LOQ,0,Yes,
MMBR,MMBR.0019746,ACTIVE,11/07/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Indoti T888 21035,9/20/2023 7:31:52 AM,3.15,0,0,0,No,
MMBR,MMBR.0019747,ACTIVE,11/07/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 3.5g Hybridol FG 21640,11/6/2023 7:41:40 AM,0.90,26.80,0,0.06,No,
MMBR,MMBR.0019748,ACTIVE,11/07/2023,MCEJV LLC,ACME.0008473,GP Sonic Flower T19.68% H 21238,11/7/2023 8:36:52 AM,0.12,22.30,0,0.07,No,
MMBR,MMBR.0019749,ACTIVE,11/07/2023,MCEJV LLC,ACME.0008473,Detroit Dulce Flower T19.70% H 21237,11/7/2023 8:36:52 AM,0.77,21.58,0,0.06,No,
MMBR,MMBR.0019750,ACTIVE,11/07/2023,CURALEAF LLC,MMPR.0000003,Select Squeeze Hint of Sweet (H) 20946,11/1/2023 8:46:44 AM,0.47,0,0,0,No,
MMBR,MMBR.0019751,ACTIVE,11/07/2023,MCEJV LLC,ACME.0008473,Gush Mints Flower T18.80% I 21239,11/7/2023 8:36:52 AM,0.31,21.08,0,0.04,No,
MMBR,MMBR.0019752,ACTIVE,11/07/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lotion 1:1 I 21516,11/7/2023 8:36:52 AM,.17,0,.18,0,No,
MMBR,MMBR.0019754,ACTIVE,11/07/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Mend 1:1 I Cooling Body Balm 21517,11/7/2023 8:36:52 AM,.10,0,.11,0,No,
MMBR,MMBR.0019755,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Preroll 5 Pack 2g Humboldt Sour Diesel (S) 20962,11/8/2023 8:07:24 AM,0.19,18.36,0,0.15,No,
MMBR,MMBR.0019756,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Preroll 5 Pack 2g Lemon Grenades (S) 20963,11/8/2023 8:07:24 AM,0.5,23.78,0,5.35,Yes,
MMBR,MMBR.0019757,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Whole Flower 3.5g Humboldt Sour Diesel (S) 20981,11/8/2023 8:07:24 AM,1.21,20.83,0,0.04,No,
MMBR,MMBR.0019758,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Ground Flower 3.5g WC (H) 20976,11/8/2023 8:07:24 AM,0.31,29.16,0,0.05,Yes,
MMBR,MMBR.0019759,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Ground Flower 3.5g King's Stash (I) 20973,11/8/2023 8:07:24 AM,0.12,25.93,0,0.13,Yes,
MMBR,MMBR.0019760,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Preroll 5 Pack 2g PBB (H) 20965,11/8/2023 8:07:24 AM,0.16,27.66,0,0.15,No,
MMBR,MMBR.0019761,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Preroll 5 Pack 2g Brandy Wine (I) 20966,11/8/2023 8:07:24 AM,0,21.98,0,0.15,No,
MMBR,MMBR.0019762,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Preroll 5 Pack 2g WC (H) 20968,11/8/2023 8:07:24 AM,0.31,29.16,0,0.05,Yes,
MMBR,MMBR.0019763,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Ground Flower 3.5g PBB (H) 20974,11/8/2023 8:07:24 AM,0.16,27.66,0,0.15,No,
MMBR,MMBR.0019764,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Whole Flower 3.5g Lemon Grenades (S) 20980,11/8/2023 8:07:24 AM,3.95,19.78,0,0.04,Yes,
MMBR,MMBR.0019765,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Ground Flower 3.5g Cowboy Lemonade (S) 20975,11/8/2023 8:07:24 AM,0.25,24.13,0,0.05,No,
MMBR,MMBR.0019766,ACTIVE,11/08/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Sativarin AB 21648,11/8/2023 8:07:24 AM,0.95,26.89,0,<LOQ,No,
MMBR,MMBR.0019767,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Preroll 1g Single Queen of Soul (S) 20977,11/8/2023 8:07:24 AM,0.33,26.01,0,0.05,Yes,
MMBR,MMBR.0019768,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Preroll 1g Single WC (H) 20970,11/8/2023 8:07:24 AM,0.31,29.16,0,0.05,Yes,
MMBR,MMBR.0019769,ACTIVE,11/08/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Sour Fire OG Flower SC T22.39% H 21523,11/8/2023 8:07:24 AM,.46,25.00,0,0,No,
MMBR,MMBR.0019770,ACTIVE,11/08/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Sour Fire OG Pre-Rolls T22.39% H 21524,11/8/2023 8:07:24 AM,.46,25.00,0,0,No,
MMBR,MMBR.0019771,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Preroll 5 Pack 2g Cowboy Lemonade (S) 20967,11/8/2023 8:07:24 AM,0.25,24.13,0,0.05,No,
MMBR,MMBR.0019772,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Whole Flower 3.5g Slapz (I) 20978,11/8/2023 8:07:24 AM,1.73,24.81,0,0.05,No,
MMBR,MMBR.0019773,ACTIVE,11/08/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Sour Fire OG Flower T22.39% H 21522,11/8/2023 8:07:24 AM,.46,25.00,0,0,No,
MMBR,MMBR.0019774,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Preroll 1g Single Cowboy Lemonade (S) 20969,11/8/2023 8:07:24 AM,0.25,24.13,0,0.05,No,
MMBR,MMBR.0019775,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Preroll 5 Pack 2g King's Stash (I) 20964,11/8/2023 8:07:24 AM,0.12,25.93,0,0.13,Yes,
MMBR,MMBR.0019776,ACTIVE,11/08/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Whole Flower 3.5g Citral Glue (H) 20979,11/8/2023 8:07:24 AM,1.98,25.17,0,0.06,No,
MMBR,MMBR.0019777,ACTIVE,11/08/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,LA Kush Flower SC - MED T30.21% H 21519,11/8/2023 8:07:24 AM,.41,33.98,0,0,Yes,
MMBR,MMBR.0019778,ACTIVE,11/08/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,LA Kush Flower - MED T30.21% H 21518,11/8/2023 8:07:24 AM,.41,33.98,00,0,Yes,
MMBR,MMBR.0019779,ACTIVE,11/08/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 300mg Pen Indicol BSC 21646,11/6/2023 7:41:40 AM,78.27,0,<LOQ,0,Yes,
MMBR,MMBR.0019780,ACTIVE,11/08/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Distillate Vape 0.5g Indicol AC 21650,11/8/2023 8:07:24 AM,89.47,0,0,0,No,
MMBR,MMBR.0019781,ACTIVE,11/09/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Distillate Vape 0.5g Indicol XY 20813,10/27/2023 7:34:39 AM,88.79,0,<LOQ,0,No,
MMBR,MMBR.0019782,ACTIVE,11/09/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol XY Second Cut 20804,10/31/2023 7:57:54 AM,1.28,32.81,0,0.07,No,
MMBR,MMBR.0019783,ACTIVE,11/09/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Hybridol BY 21655,11/9/2023 7:55:30 AM,0,21.34,0,0,No,
MMBR,MMBR.0019784,ACTIVE,11/09/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 3.5g Indicol JK 21651,11/9/2023 7:55:30 AM,0,31.56,0,0,No,
MMBR,MMBR.0019785,ACTIVE,11/09/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol ZA 21652,11/9/2023 8:39:02 AM,0,25.12,0,0,0,
MMBR,MMBR.0019786,ACTIVE,11/09/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Indicol JK 21653,11/9/2023 7:55:30 AM,0,31.56,0,0,No,
MMBR,MMBR.0019787,ACTIVE,11/09/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Sour Fire OG Shorties T22.39% H 21525,11/9/2023 7:55:30 AM,.46,25.00,0,0,No,
MMBR,MMBR.0019788,ACTIVE,11/09/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Diesel H T26.1 PR Minis 21045,10/2/2023 7:23:31 AM,2.39,27.07,0,0,No,
MMBR,MMBR.0019789,ACTIVE,11/09/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,LA Kush Pre-Roll - MED T30.21% H 21520,11/9/2023 7:55:30 AM,.41,33.98,0,0,Yes,
MMBR,MMBR.0019790,ACTIVE,11/09/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,LA Kush Shorties - MED T30.21% H 21521,11/9/2023 7:55:30 AM,.41,33.98,0,0,Yes,
MMBR,MMBR.0019791,ACTIVE,11/09/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Indicol ZA 21654,11/9/2023 7:55:30 AM,0,25.12,0,0,No,
MMBR,MMBR.0019792,ACTIVE,11/09/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Jack Herer Live Rosin T82.85% S 21532,11/9/2023 7:55:30 AM,12.51,80.21,0,.38,Yes,
MMBR,MMBR.0019793,ACTIVE,11/09/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Ground Flower 3.5g Prismanite (S) 20972,11/9/2023 7:55:30 AM,0.23,28.91,0,0.15,No,
MMBR,MMBR.0019794,ACTIVE,11/09/2023,MCEJV LLC,ACME.0008473,OG Dulce 0.5g Vape T443 H 21232,11/9/2023 7:55:30 AM,88.55,0,0,0,Yes,
MMBR,MMBR.0019795,ACTIVE,11/09/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Whole Flower 3.5g Slippery Susan (I) 20982,11/9/2023 7:55:30 AM,1.12,22.14,0,0.04,No,
MMBR,MMBR.0019796,ACTIVE,11/09/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Ground Flower 3.5g Beida (I) 20971,11/9/2023 7:55:30 AM,0,21.98,0,0.15,No,
MMBR,MMBR.0019797,ACTIVE,11/09/2023,MCEJV LLC,ACME.0008473,Soap 0.5g Vape T432 S 21242,11/9/2023 7:55:30 AM,86.41,0,0.33,0,Yes,
MMBR,MMBR.0019798,ACTIVE,11/09/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Forbidden OG Flower T20.49% I 21526,11/8/2023 8:07:24 AM,.35,22.96,0,0,No,
MMBR,MMBR.0019799,ACTIVE,11/09/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Forbidden OG Flower SC T20.49% I 21527,11/8/2023 8:07:24 AM,.35,22.96,0,0,No,
MMBR,MMBR.0019800,ACTIVE,11/09/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Forbidden OG Pre-Rolls T20.49% I 21528,11/9/2023 7:55:30 AM,.35,22.96,0,0,No,
MMBR,MMBR.0019801,ACTIVE,11/09/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Forbidden OG Shorties T20.49% I 21529,11/9/2023 7:55:30 AM,.35,22.96,0,0,No,
MMBR,MMBR.0019802,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Dream Haze Pure T810C9 21201,11/13/2023 7:58:06 AM,80.95,0,0.91,0,Yes,
MMBR,MMBR.0019803,ACTIVE,11/13/2023,MCEJV LLC,ACME.0008473,Grinz Pre-Rolls T26.26% I 21247,11/13/2023 7:58:06 AM,1.38,28.37,0,0.17,Yes,
MMBR,MMBR.0019804,ACTIVE,11/13/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Whole Flower 3.5g Sunset Shortcake (H) 20984,11/13/2023 7:58:06 AM,0.62,27.73,0,0.07,Yes,
MMBR,MMBR.0019805,ACTIVE,11/13/2023,CURALEAF LLC,MMPR.0000003,Select Cliq Elite Pod .5g GSC (H) 20991,11/13/2023 7:58:06 AM,86.19,0,0.30,0,Yes,
MMBR,MMBR.0019806,ACTIVE,11/13/2023,CURALEAF LLC,MMPR.0000003,Select Cliq Elite Pod .5g Okulo (I) 20990,11/13/2023 7:58:06 AM,85.94,0,0.31,0,Yes,
MMBR,MMBR.0019807,ACTIVE,11/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 3.5g Indicol BSC 21659,11/13/2023 7:58:06 AM,0,33.84,0,0,No,
MMBR,MMBR.0019808,ACTIVE,11/13/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Ground Flower 3.5g Haze (S) 20988,11/13/2023 7:58:06 AM,0.43,23.32,0,0.06,Yes,
MMBR,MMBR.0019809,ACTIVE,11/13/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Cold Bubba Kush Peak Slim T420 H 21534,11/13/2023 7:58:06 AM,84.06,0,0,0,Yes,
MMBR,MMBR.0019810,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Dream Haze Pure T405C5 21200,11/13/2023 7:58:06 AM,80.95,0,0,0,Yes,
MMBR,MMBR.0019811,ACTIVE,11/13/2023,CURALEAF LLC,MMPR.0000003,Select Cliq Elite Pod .5g SC (S) 20992,11/13/2023 7:58:06 AM,85.66,0,0.34,0,Yes,
MMBR,MMBR.0019812,ACTIVE,11/13/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Wedding Kush Pure Vape T426 H 21537,11/13/2023 7:58:06 AM,85.17,0,0,0,Yes,
MMBR,MMBR.0019813,ACTIVE,11/13/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Whole Flower 3.5g Pina Grande (S) 20985,11/13/2023 7:58:06 AM,0.60,29.54,0,0.04,No,
MMBR,MMBR.0019814,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Hog n' D T18.36 21860,11/13/2023 7:58:06 AM,0.47,20.40,0,0,Yes,
MMBR,MMBR.0019815,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,HOG N' D GRIND T18.36 21863,11/13/2023 7:58:06 AM,0.47,20.40,0,0,Yes,
MMBR,MMBR.0019816,ACTIVE,11/13/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Whole Flower 3.5g Hella Jelly (S) 20986 ,11/13/2023 7:58:06 AM,0.59,22.79,0,0.06,No,
MMBR,MMBR.0019817,ACTIVE,11/13/2023,MCEJV LLC,ACME.0008473,Mac Stomper Pre-Rolls T28.44% ,11/13/2023 7:58:06 AM,0.48,31.88,0,0.06,Yes,
MMBR,MMBR.0019818,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,LATO PURE T879C3 21845,11/13/2023 7:58:06 AM,87.93,0,0,0,Yes,
MMBR,MMBR.0019819,ACTIVE,11/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Indicol FH 21658,11/13/2023 7:58:06 AM,0.76,20.93,0,0,No,
MMBR,MMBR.0019820,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Wild Boo Ber smalls T20.08 21850,11/13/2023 7:58:06 AM,0.20,22.66,0,0,No,
MMBR,MMBR.0019821,ACTIVE,11/13/2023,MCEJV LLC,ACME.0008473,Soap Pre-Rolls T24.79% S 21243,11/13/2023 7:58:06 AM,0.29,27.94,0,0.08,No,
MMBR,MMBR.0019822,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Wild Boo Ber GRIND T20.07 21851,11/13/2023 7:58:06 AM,0.20,22.66,0,0,No,
MMBR,MMBR.0019823,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Wild Boo Ber T20.07 21848,11/13/2023 7:58:06 AM,0.20,22.66,0,0,No,
MMBR,MMBR.0019824,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Two-to-Mgo T23.61 PR Minis 21853,11/13/2023 7:58:06 AM,0.23,26.66,0,0,No,
MMBR,MMBR.0019825,ACTIVE,11/13/2023,MCEJV LLC,ACME.0008473,Capy-MED Pre-Rolls T31.57% H 21246,11/13/2023 7:58:06 AM,0.38,35.56,0,0.08,Yes,
MMBR,MMBR.0019826,ACTIVE,11/13/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Ground Flower 3.5g Jasper (H) 20987,11/13/2023 7:58:06 AM,0.43,28.67,0,0.06,No,
MMBR,MMBR.0019827,ACTIVE,11/13/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Whole Flower 3.5g Queen of Soul (S) 20983,11/13/2023 7:58:06 AM,0.38,23.71,0,0.06,Yes,
MMBR,MMBR.0019828,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Lato Pure T440C2 21846,11/13/2023 7:58:06 AM,87.93,0,0,0,Yes,
MMBR,MMBR.0019829,ACTIVE,11/13/2023,MCEJV LLC,ACME.0008473,Hippie Crasher Pre-Rolls T28.64% I 21244,11/13/2023 7:58:06 AM,0.30,32.32,0,0.07,Yes,
MMBR,MMBR.0019830,ACTIVE,11/13/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Hazy Fields Bold T428 S 21536,11/13/2023 7:58:06 AM,85.52,0,0,0,Yes,
MMBR,MMBR.0019831,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Lato  Pure T440C2 21844,11/13/2023 7:58:06 AM,87.93,0,0,0,Yes,
MMBR,MMBR.0019832,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Wild Boo Ber T20.07 PR Minis 21849,11/13/2023 7:58:06 AM,0.20,22.66,0,0,No,
MMBR,MMBR.0019833,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Incredible L GRIND T22.11 21859,11/13/2023 7:58:06 AM,0.64,24.48,0,0,No,
MMBR,MMBR.0019834,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Incredible L smalls T22.11 21858,11/13/2023 7:58:06 AM,0.64,24.48,0,0,No,
MMBR,MMBR.0019835,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Incredible L T22.11 21856,11/13/2023 7:58:06 AM,0.64,24.48,0,0,No,
MMBR,MMBR.0019836,ACTIVE,11/13/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Savvy Hazy Fields Disposable T257 S 21535,11/13/2023 7:58:06 AM,85.52,0,0,0,Yes,
MMBR,MMBR.0019837,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Incredible L T22.11 PR Minis 21857,11/13/2023 7:58:06 AM,0.64,24.48,0,0,No,
MMBR,MMBR.0019838,ACTIVE,11/13/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Cold Bubba Kush Bold T420 H 21533,11/13/2023 7:58:06 AM,84.06,0,0,0,Yes,
MMBR,MMBR.0019839,ACTIVE,11/13/2023,CURALEAF LLC,MMPR.0000003,Curaleaf Ground Flower 3.5g Snow Dawg (S) 20989,11/13/2023 7:58:06 AM,0.21,24.43,0,0.06,No,
MMBR,MMBR.0019840,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Hog n' D smalls T18.36 21862,11/13/2023 7:58:06 AM,0.47,20.40,0,0,Yes,
MMBR,MMBR.0019841,ACTIVE,11/13/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Tropical Haze Live Rosin T78.20% H 21531,11/13/2023 7:58:06 AM,6.86,81.35,0,0,Yes,
MMBR,MMBR.0019842,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Two-to-Mgo T23.61 21852,11/13/2023 7:58:06 AM,0.23,26.66,0,0,No,
MMBR,MMBR.0019843,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Hog n' D T18.36 PR Minis 21861,11/13/2023 7:58:06 AM,0.47,20.40,0,0,Yes,
MMBR,MMBR.0019844,ACTIVE,11/13/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Emerald Kush Live Rosin T73.38% S 21530,11/13/2023 7:58:06 AM,5.46,77.45,0,0,Yes,
MMBR,MMBR.0019845,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Dream Haze Pure T405C5 21202,11/13/2023 7:58:06 AM,80.95,0,0,0,Yes,
MMBR,MMBR.0019846,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Two-to-Mgo smalls T23.61 21854,11/13/2023 7:58:06 AM,0.23,26.66,0,0,No,
MMBR,MMBR.0019847,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Dream Haze Pure T810C9 21203,11/13/2023 7:58:06 AM,80.95,0,0,0,Yes,
MMBR,MMBR.0019848,ACTIVE,11/13/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Two-to-Mgo GRIND T23.61 21855,11/13/2023 7:58:06 AM,0.23,26.66,0,0,No,
MMBR,MMBR.0019849,ACTIVE,11/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 3.5g Indicol FH 21657,11/13/2023 7:58:06 AM,0.76,20.93,0,0,No,
MMBR,MMBR.0019850,ACTIVE,11/14/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Northern Lights Pure Vape T455 I 21539,11/14/2023 7:57:06 AM,90.93,0,0,0,Yes,
MMBR,MMBR.0019851,ACTIVE,11/14/2023,"DXR FINANCE 3, LLC",MMPR.0000004,GSC Pure T456C1 21832,11/13/2023 7:58:06 AM,91.15,0,0,0,Yes,
MMBR,MMBR.0019852,ACTIVE,11/14/2023,"DXR FINANCE 3, LLC",MMPR.0000004,GSC Pure T912C3 21833,11/13/2023 7:58:06 AM,91.15,0,0,0,Yes,
